,cum_distance,delta_distance,feed_rate,flow_rate,pressure,rpm,run_id,time,wob
1881,32.2,1.6000000000000014,1.5,12.4,11.7,240.0,31829,2015-11-12 16:56:10,-1281.0
1882,33.8,1.5999999999999943,1.5,12.4,11.5,240.0,31829,2015-11-12 16:57:10,-1359.0
1883,35.3,1.5,1.5,12.4,11.6,240.0,31829,2015-11-12 16:58:10,-1205.0
1884,36.9,1.6000000000000014,1.5,12.4,11.6,240.0,31829,2015-11-12 16:59:10,-941.0
1885,38.4,1.5,1.5,12.4,11.6,240.0,31829,2015-11-12 17:00:10,-818.0
1886,39.9,1.5,1.5,12.4,11.1,240.0,31829,2015-11-12 17:01:10,-1241.0
1887,41.5,1.6000000000000014,1.5,12.4,11.0,240.0,31829,2015-11-12 17:02:10,-1340.0
1888,43.1,1.6000000000000014,1.5,12.4,11.3,240.0,31829,2015-11-12 17:03:10,-1424.0
1889,44.6,1.5,1.5,12.4,11.3,240.0,31829,2015-11-12 17:04:10,-1195.0
1890,46.1,1.5,1.5,12.4,11.2,240.0,31829,2015-11-12 17:05:10,-1081.0
1891,47.7,1.6000000000000014,1.5,12.4,11.2,240.0,31829,2015-11-12 17:06:10,-1246.0
1892,49.2,1.5,1.5,12.4,11.4,240.0,31829,2015-11-12 17:07:10,-1234.0
1893,50.8,1.5999999999999943,1.5,12.4,11.3,240.0,31829,2015-11-12 17:08:10,-1143.0
1894,52.3,1.5,1.5,12.4,11.4,240.0,31829,2015-11-12 17:09:10,-1142.0
1895,53.9,1.6000000000000014,1.5,12.4,11.4,240.0,31829,2015-11-12 17:10:10,-889.0
1896,55.4,1.5,1.5,12.4,11.4,240.0,31829,2015-11-12 17:11:10,-819.0
1897,56.9,1.5,1.5,12.4,11.5,240.0,31829,2015-11-12 17:12:10,-963.0
1898,58.5,1.6000000000000014,1.5,12.4,11.4,240.0,31829,2015-11-12 17:13:10,-951.0
1899,60.0,1.5,1.5,12.4,11.6,240.0,31829,2015-11-12 17:14:10,-477.0
1900,61.5,1.5,1.5,12.4,11.5,240.0,31829,2015-11-12 17:15:10,-706.0
1901,63.3,1.7999999999999972,1.7,12.4,11.6,240.0,31829,2015-11-12 17:16:10,-731.0
1902,65.1,1.7999999999999972,1.7,12.4,11.5,240.0,31829,2015-11-12 17:17:10,-380.0
1903,66.8,1.7000000000000028,1.7,12.4,11.5,240.0,31829,2015-11-12 17:18:10,-620.0
1904,68.6,1.7999999999999972,1.7,12.4,11.2,240.0,31829,2015-11-12 17:19:10,-535.0
1905,70.4,1.8000000000000114,1.7,12.4,11.1,240.0,31829,2015-11-12 17:20:10,-425.0
1906,72.1,1.6999999999999886,1.7,12.4,11.3,240.0,31829,2015-11-12 17:21:10,32.0
1907,73.9,1.8000000000000114,1.7,12.4,11.1,240.0,31829,2015-11-12 17:22:10,154.0
1908,75.6,1.6999999999999886,1.7,12.4,11.0,240.0,31829,2015-11-12 17:23:10,39.0
1909,77.4,1.8000000000000114,1.7,12.4,11.1,240.0,31829,2015-11-12 17:24:10,-148.0
1910,79.1,1.6999999999999886,1.7,12.4,11.0,240.0,31829,2015-11-12 17:25:10,-374.0
1911,80.9,1.8000000000000114,1.7,12.4,11.0,240.0,31829,2015-11-12 17:26:10,202.0
1912,82.6,1.6999999999999886,1.7,12.4,10.9,240.0,31829,2015-11-12 17:27:10,710.0
1913,84.4,1.8000000000000114,1.7,12.4,11.0,240.0,31829,2015-11-12 17:28:10,278.0
1914,86.2,1.7999999999999972,1.7,12.4,10.9,240.0,31829,2015-11-12 17:29:10,-192.0
1915,87.9,1.7000000000000028,1.7,12.4,10.6,240.0,31829,2015-11-12 17:30:10,551.0
1916,89.6,1.6999999999999886,1.7,12.4,10.6,240.0,31829,2015-11-12 17:31:10,1080.0
1917,91.4,1.8000000000000114,1.7,12.4,10.4,240.0,31829,2015-11-12 17:32:10,-162.0
1918,93.2,1.7999999999999972,1.7,12.4,10.5,240.0,31829,2015-11-12 17:33:10,64.0
1919,94.9,1.7000000000000028,1.7,12.4,10.5,240.0,31829,2015-11-12 17:34:10,-61.0
1920,96.6,1.6999999999999886,1.7,12.4,10.6,240.0,31829,2015-11-12 17:35:10,163.0
1921,98.4,1.8000000000000114,1.7,12.4,10.7,240.0,31829,2015-11-12 17:36:10,537.0
1922,100.1,1.6999999999999886,1.7,12.2,10.6,240.0,31829,2015-11-12 17:37:10,-24.0
1923,101.9,1.8000000000000114,1.7,12.4,10.7,240.0,31829,2015-11-12 17:38:10,84.0
1924,103.6,1.6999999999999886,1.7,12.4,10.8,240.0,31829,2015-11-12 17:39:10,99.0
1925,105.4,1.8000000000000114,1.7,12.4,10.7,240.0,31829,2015-11-12 17:40:10,239.0
1926,107.1,1.6999999999999886,1.7,12.4,10.7,240.0,31829,2015-11-12 17:41:10,722.0
1927,108.9,1.8000000000000114,1.7,12.4,10.7,240.0,31829,2015-11-12 17:42:10,279.0
1928,110.6,1.6999999999999886,1.7,12.4,10.7,240.0,31829,2015-11-12 17:43:10,205.0
1929,112.4,1.8000000000000114,1.7,12.4,10.8,240.0,31829,2015-11-12 17:44:10,295.0
1930,112.8,0.3999999999999915,0.9,12.4,10.8,235.0,31829,2015-11-12 17:44:47,18029.0
1931,0.0,-112.8,0.0,12.4,12.5,96.0,31830,2015-11-12 18:54:24,-1429.0
1932,0.6,0.6,1.4,12.4,11.4,96.0,31830,2015-11-12 18:54:51,-1073.0
1933,0.0,-0.6,0.0,12.4,12.5,72.0,31831,2015-11-12 18:55:04,-752.0
1934,1.5,1.5,1.6,12.4,11.1,94.0,31831,2015-11-12 18:56:04,-221.0
1935,2.8,1.2999999999999998,1.3,12.4,11.1,99.0,31831,2015-11-12 18:57:04,167.0
1936,4.0,1.2000000000000002,1.2,12.4,10.8,110.0,31831,2015-11-12 18:58:04,329.0
1937,5.0,1.0,0.9,12.4,10.7,120.0,31831,2015-11-12 18:59:04,912.0
1938,5.9,0.9000000000000004,0.9,12.4,10.7,120.0,31831,2015-11-12 19:00:04,1410.0
1939,6.9,1.0,0.9,12.4,10.9,120.0,31831,2015-11-12 19:01:04,1248.0
1940,7.8,0.8999999999999995,0.9,12.4,10.9,120.0,31831,2015-11-12 19:02:04,216.0
1941,8.7,0.8999999999999995,0.8,12.4,10.9,120.0,31831,2015-11-12 19:03:04,-255.0
1942,9.6,0.9000000000000004,0.8,12.4,10.9,120.0,31831,2015-11-12 19:04:04,-264.0
1943,10.4,0.8000000000000007,0.8,12.4,11.2,120.0,31831,2015-11-12 19:05:04,-271.0
1944,11.3,0.9000000000000004,0.8,12.4,11.2,120.0,31831,2015-11-12 19:06:04,-428.0
1945,12.1,0.7999999999999989,0.8,12.4,11.3,123.0,31831,2015-11-12 19:07:04,-782.0
1946,12.9,0.8000000000000007,0.8,12.4,11.5,132.0,31831,2015-11-12 19:08:04,-965.0
1947,13.7,0.7999999999999989,0.8,12.4,11.4,132.0,31831,2015-11-12 19:09:04,-663.0
1948,14.5,0.8000000000000007,0.7,12.4,11.6,154.0,31831,2015-11-12 19:10:04,-1254.0
1949,15.3,0.8000000000000007,0.7,12.4,11.4,165.0,31831,2015-11-12 19:11:04,-965.0
1950,16.1,0.8000000000000007,0.7,12.4,11.5,164.0,31831,2015-11-12 19:12:04,-1356.0
1951,16.9,0.7999999999999972,0.7,12.4,11.4,165.0,31831,2015-11-12 19:13:04,-925.0
1952,17.6,0.7000000000000028,0.7,12.4,11.5,166.0,31831,2015-11-12 19:14:04,-1161.0
1953,18.4,0.7999999999999972,0.7,12.4,11.5,165.0,31831,2015-11-12 19:15:04,-1260.0
1954,19.2,0.8000000000000007,0.7,12.4,11.5,167.0,31831,2015-11-12 19:16:04,-1147.0
1955,19.9,0.6999999999999993,0.7,12.4,11.4,168.0,31831,2015-11-12 19:17:04,-1193.0
1956,20.8,0.9000000000000021,0.8,12.4,11.5,166.0,31831,2015-11-12 19:18:04,-961.0
1957,21.7,0.8999999999999986,0.8,12.4,11.6,166.0,31831,2015-11-12 19:19:04,-1081.0
1958,22.5,0.8000000000000007,0.8,12.4,11.6,167.0,31831,2015-11-12 19:20:04,-1042.0
1959,23.4,0.8999999999999986,0.8,12.4,11.6,164.0,31831,2015-11-12 19:21:04,-1063.0
1960,24.3,0.9000000000000021,0.8,12.4,11.6,165.0,31831,2015-11-12 19:22:04,-1319.0
1961,25.1,0.8000000000000007,0.8,12.4,11.7,167.0,31831,2015-11-12 19:23:04,-1083.0
1962,25.9,0.7999999999999972,0.8,12.4,11.5,166.0,31831,2015-11-12 19:24:04,-1028.0
1963,26.8,0.9000000000000021,0.8,12.4,11.3,167.0,31831,2015-11-12 19:25:04,-1020.0
1964,27.6,0.8000000000000007,0.8,12.4,11.3,164.0,31831,2015-11-12 19:26:04,-659.0
1965,28.6,1.0,0.8,12.4,11.4,168.0,31831,2015-11-12 19:27:04,-506.0
1966,29.5,0.8999999999999986,0.8,12.4,11.4,167.0,31831,2015-11-12 19:28:04,-52.0
1967,30.3,0.8000000000000007,0.8,12.4,11.4,167.0,31831,2015-11-12 19:29:04,8.0
1968,31.2,0.8999999999999986,0.8,12.4,11.4,166.0,31831,2015-11-12 19:30:04,628.0
1969,32.0,0.8000000000000007,0.8,12.4,11.3,166.0,31831,2015-11-12 19:31:04,642.0
1970,32.8,0.7999999999999972,0.8,12.4,11.4,167.0,31831,2015-11-12 19:32:04,1052.0
1971,33.7,0.9000000000000057,0.8,12.4,11.2,166.0,31831,2015-11-12 19:33:04,865.0
1972,34.5,0.7999999999999972,0.8,12.4,11.3,168.0,31831,2015-11-12 19:34:04,1374.0
1973,35.4,0.8999999999999986,0.8,12.4,11.2,168.0,31831,2015-11-12 19:35:04,894.0
1974,36.2,0.8000000000000043,0.8,12.4,11.3,168.0,31831,2015-11-12 19:36:04,1360.0
1975,37.1,0.8999999999999986,0.8,12.0,11.2,168.0,31831,2015-11-12 19:37:04,1192.0
1976,37.9,0.7999999999999972,0.8,12.0,11.4,168.0,31831,2015-11-12 19:38:04,1732.0
1977,38.7,0.8000000000000043,0.8,12.0,11.3,168.0,31831,2015-11-12 19:39:04,1799.0
1978,39.6,0.8999999999999986,0.8,12.0,11.3,168.0,31831,2015-11-12 19:40:04,1766.0
1979,40.4,0.7999999999999972,0.8,12.0,11.2,168.0,31831,2015-11-12 19:41:04,1227.0
1980,41.3,0.8999999999999986,0.8,12.0,11.3,168.0,31831,2015-11-12 19:42:04,739.0
1981,42.2,0.9000000000000057,0.8,12.0,11.4,168.0,31831,2015-11-12 19:43:04,268.0
1982,43.0,0.7999999999999972,0.9,12.1,11.4,168.0,31831,2015-11-12 19:44:04,-619.0
1983,44.0,1.0,0.9,12.0,11.3,168.0,31831,2015-11-12 19:45:04,-1036.0
1984,44.9,0.8999999999999986,0.9,12.0,11.2,168.0,31831,2015-11-12 19:46:04,-1359.0
1985,45.8,0.8999999999999986,0.9,12.0,11.1,168.0,31831,2015-11-12 19:47:04,-1436.0
1986,46.7,0.9000000000000057,0.9,12.0,11.2,168.0,31831,2015-11-12 19:48:04,-1499.0
1987,47.6,0.8999999999999986,0.9,12.0,11.2,168.0,31831,2015-11-12 19:49:04,-1479.0
1988,48.6,1.0,0.9,12.0,11.1,168.0,31831,2015-11-12 19:50:04,-1308.0
1989,49.5,0.8999999999999986,0.9,12.0,11.2,168.0,31831,2015-11-12 19:51:04,-1163.0
1990,50.4,0.8999999999999986,0.9,12.0,11.3,168.0,31831,2015-11-12 19:52:04,-1167.0
1991,51.3,0.8999999999999986,0.9,11.9,11.2,168.0,31831,2015-11-12 19:53:04,-1406.0
1992,52.3,1.0,0.9,12.0,11.2,168.0,31831,2015-11-12 19:54:04,-1403.0
1993,53.2,0.9000000000000057,0.9,12.0,11.1,168.0,31831,2015-11-12 19:55:04,-1186.0
1994,54.1,0.8999999999999986,0.9,12.0,11.0,168.0,31831,2015-11-12 19:56:04,-1478.0
1995,55.1,1.0,1.0,12.0,10.9,168.0,31831,2015-11-12 19:57:04,-1093.0
1996,56.2,1.1000000000000014,1.0,12.0,10.8,168.0,31831,2015-11-12 19:58:04,-1073.0
1997,57.2,1.0,0.9,12.0,10.8,168.0,31831,2015-11-12 19:59:04,-1157.0
1998,58.2,1.0,1.0,12.0,10.7,168.0,31831,2015-11-12 20:00:04,-1067.0
1999,59.3,1.0999999999999943,0.9,12.0,10.6,168.0,31831,2015-11-12 20:01:04,-1192.0
2000,60.3,1.0,1.0,12.0,10.6,168.0,31831,2015-11-12 20:02:04,-1252.0
2001,61.4,1.1000000000000014,1.0,12.0,10.6,168.0,31831,2015-11-12 20:03:04,-964.0
2002,62.5,1.1000000000000014,1.0,12.0,10.5,168.0,31831,2015-11-12 20:04:04,-782.0
2003,63.5,1.0,1.0,12.0,10.5,168.0,31831,2015-11-12 20:05:04,-1030.0
2004,64.6,1.0999999999999943,1.0,12.0,10.6,168.0,31831,2015-11-12 20:06:04,-786.0
2005,65.6,1.0,1.0,12.0,10.6,168.0,31831,2015-11-12 20:07:04,-659.0
2006,66.7,1.1000000000000085,1.0,12.0,10.5,168.0,31831,2015-11-12 20:08:04,-976.0
2007,67.8,1.0999999999999943,1.0,12.0,10.4,168.0,31831,2015-11-12 20:09:04,-627.0
2008,68.8,1.0,1.0,12.0,10.4,168.0,31831,2015-11-12 20:10:04,-498.0
2009,69.9,1.1000000000000085,1.0,12.0,10.4,168.0,31831,2015-11-12 20:11:04,-622.0
2010,71.0,1.0999999999999943,1.0,12.0,10.5,168.0,31831,2015-11-12 20:12:04,-532.0
2011,72.2,1.2000000000000028,1.0,12.0,10.5,168.0,31831,2015-11-12 20:13:04,-599.0
2012,73.2,1.0,1.0,12.0,10.6,169.0,31831,2015-11-12 20:14:04,-519.0
2013,74.3,1.0999999999999943,1.0,12.0,10.5,169.0,31831,2015-11-12 20:15:04,-360.0
2014,75.4,1.1000000000000085,1.0,12.0,10.4,169.0,31831,2015-11-12 20:16:04,-585.0
2015,76.6,1.1999999999999886,1.0,12.0,10.4,168.0,31831,2015-11-12 20:17:04,-481.0
2016,77.6,1.0,1.0,12.0,10.5,168.0,31831,2015-11-12 20:18:04,-653.0
2017,78.7,1.1000000000000085,1.0,12.0,10.5,168.0,31831,2015-11-12 20:19:04,-666.0
2018,79.9,1.2000000000000028,1.0,12.0,10.5,168.0,31831,2015-11-12 20:20:04,-492.0
2019,81.0,1.0999999999999943,1.0,12.0,10.6,168.0,31831,2015-11-12 20:21:04,-697.0
2020,82.1,1.0999999999999943,1.0,12.0,10.6,173.0,31831,2015-11-12 20:22:04,-537.0
2021,83.2,1.1000000000000085,1.0,12.0,10.3,172.0,31831,2015-11-12 20:23:04,-573.0
2022,84.3,1.0999999999999943,1.0,12.0,10.4,168.0,31831,2015-11-12 20:24:04,309.0
2023,85.3,1.0,1.0,12.0,10.3,168.0,31831,2015-11-12 20:25:04,701.0
2024,86.4,1.1000000000000085,1.0,12.0,10.5,168.0,31831,2015-11-12 20:26:04,818.0
2025,87.5,1.0999999999999943,1.0,12.0,10.4,168.0,31831,2015-11-12 20:27:04,976.0
2026,88.6,1.0999999999999943,1.0,12.0,10.4,168.0,31831,2015-11-12 20:28:04,-21.0
2027,89.7,1.1000000000000085,1.0,12.0,10.4,168.0,31831,2015-11-12 20:29:04,-476.0
2028,90.8,1.0999999999999943,1.0,12.0,10.1,168.0,31831,2015-11-12 20:30:04,-307.0
2029,91.9,1.1000000000000085,1.0,12.0,9.7,168.0,31831,2015-11-12 20:31:04,-595.0
2030,93.0,1.0999999999999943,1.0,11.9,9.8,168.0,31831,2015-11-12 20:32:04,-457.0
2031,94.1,1.0999999999999943,1.0,12.0,9.9,168.0,31831,2015-11-12 20:33:04,-340.0
2032,95.1,1.0,1.0,12.0,9.8,168.0,31831,2015-11-12 20:34:04,-365.0
2033,96.3,1.2000000000000028,1.0,12.0,9.6,168.0,31831,2015-11-12 20:35:04,11.0
2034,97.3,1.0,1.0,12.0,9.5,168.0,31831,2015-11-12 20:36:04,537.0
2035,98.4,1.1000000000000085,1.0,12.0,9.7,168.0,31831,2015-11-12 20:37:04,1200.0
2036,99.5,1.0999999999999943,1.0,12.0,9.3,168.0,31831,2015-11-12 20:38:04,1305.0
2037,100.6,1.0999999999999943,1.0,12.0,9.5,168.0,31831,2015-11-12 20:39:04,1513.0
2038,101.6,1.0,1.0,12.0,9.6,168.0,31831,2015-11-12 20:40:04,1648.0
2039,102.7,1.1000000000000085,1.0,12.0,9.3,168.0,31831,2015-11-12 20:41:04,1874.0
2040,103.8,1.0999999999999943,1.0,12.0,9.3,168.0,31831,2015-11-12 20:42:04,1757.0
2041,104.9,1.1000000000000085,1.0,12.0,9.4,168.0,31831,2015-11-12 20:43:04,1983.0
2042,105.9,1.0,1.0,12.0,9.4,168.0,31831,2015-11-12 20:44:04,1733.0
2043,107.0,1.0999999999999943,1.0,12.0,9.3,168.0,31831,2015-11-12 20:45:04,1183.0
2044,108.1,1.0999999999999943,1.0,12.0,9.1,168.0,31831,2015-11-12 20:46:04,1096.0
2045,109.2,1.1000000000000085,1.0,12.0,9.1,168.0,31831,2015-11-12 20:47:04,1248.0
2046,110.3,1.0999999999999943,1.0,12.0,9.0,168.0,31831,2015-11-12 20:48:04,1025.0
2047,111.3,1.0,1.0,12.1,9.1,168.0,31831,2015-11-12 20:49:04,1033.0
2048,112.5,1.2000000000000028,1.0,12.1,8.8,168.0,31831,2015-11-12 20:50:04,702.0
2049,112.7,0.20000000000000284,0.9,12.1,8.7,164.0,31831,2015-11-12 20:50:26,77.0
2050,0.0,-112.7,0.0,12.4,13.8,96.0,31832,2015-11-12 22:05:15,-1648.0
2051,1.6,1.6,1.4,12.1,12.8,118.0,31832,2015-11-12 22:06:15,-1504.0
2052,3.1,1.5,1.4,12.0,12.9,132.0,31832,2015-11-12 22:07:15,-940.0
2053,4.5,1.4,1.4,12.0,12.6,132.0,31832,2015-11-12 22:08:15,-1456.0
2054,5.8,1.2999999999999998,1.3,12.0,12.3,132.0,31832,2015-11-12 22:09:15,-1692.0
2055,7.1,1.2999999999999998,1.3,12.0,12.2,132.0,31832,2015-11-12 22:10:15,-1587.0
2056,8.1,1.0,1.0,12.0,11.9,132.0,31832,2015-11-12 22:11:15,-1520.0
2057,8.9,0.8000000000000007,0.7,12.1,11.9,132.0,31832,2015-11-12 22:12:15,-1771.0
2058,9.7,0.7999999999999989,0.7,12.1,11.9,132.0,31832,2015-11-12 22:13:15,-1711.0
2059,10.5,0.8000000000000007,0.7,12.1,12.0,132.0,31832,2015-11-12 22:14:15,-1509.0
2060,11.2,0.6999999999999993,0.7,12.1,12.1,132.0,31832,2015-11-12 22:15:15,-1150.0
2061,11.9,0.7000000000000011,0.7,12.1,11.9,132.0,31832,2015-11-12 22:16:15,-1198.0
2062,12.6,0.6999999999999993,0.6,12.1,12.0,132.0,31832,2015-11-12 22:17:15,-1382.0
2063,13.3,0.7000000000000011,0.6,12.1,12.0,132.0,31832,2015-11-12 22:18:15,-1167.0
2064,14.0,0.6999999999999993,0.6,12.1,12.0,132.0,31832,2015-11-12 22:19:15,-1154.0
2065,14.6,0.5999999999999996,0.6,12.1,12.0,132.0,31832,2015-11-12 22:20:15,-1263.0
2066,15.3,0.7000000000000011,0.6,12.1,11.9,132.0,31832,2015-11-12 22:21:15,-975.0
2067,15.9,0.5999999999999996,0.6,12.1,12.1,132.0,31832,2015-11-12 22:22:15,-1143.0
2068,16.8,0.9000000000000004,0.8,12.0,11.9,136.0,31832,2015-11-12 22:23:15,-1270.0
2069,17.9,1.0999999999999979,0.9,12.0,12.2,144.0,31832,2015-11-12 22:24:15,-1324.0
2070,18.9,1.0,0.9,12.0,11.9,144.0,31832,2015-11-12 22:25:15,-1402.0
2071,19.9,1.0,0.9,12.0,12.1,144.0,31832,2015-11-12 22:26:15,-1497.0
2072,20.9,1.0,0.9,12.0,12.3,144.0,31832,2015-11-12 22:27:15,-1100.0
2073,21.9,1.0,1.0,12.0,12.2,145.0,31832,2015-11-12 22:28:15,-1380.0
2074,23.0,1.1000000000000014,1.0,12.0,12.4,145.0,31832,2015-11-12 22:29:15,-1451.0
2075,24.0,1.0,1.0,12.0,12.4,145.0,31832,2015-11-12 22:30:15,-1344.0
2076,25.1,1.1000000000000014,1.0,12.0,12.5,146.0,31832,2015-11-12 22:31:15,-1209.0
2077,26.1,1.0,1.0,12.0,12.4,144.0,31832,2015-11-12 22:32:15,-1297.0
2078,27.2,1.0999999999999979,1.0,12.0,12.5,146.0,31832,2015-11-12 22:33:15,-898.0
2079,28.2,1.0,0.9,12.0,12.5,144.0,31832,2015-11-12 22:34:15,-247.0
2080,29.2,1.0,1.0,12.0,12.6,146.0,31832,2015-11-12 22:35:15,167.0
2081,30.2,1.0,0.9,12.0,12.6,146.0,31832,2015-11-12 22:36:15,332.0
2082,31.2,1.0,0.9,12.0,12.5,146.0,31832,2015-11-12 22:37:15,43.0
2083,32.3,1.0999999999999979,0.9,12.0,12.6,147.0,31832,2015-11-12 22:38:15,-17.0
2084,33.3,1.0,0.9,12.0,12.6,148.0,31832,2015-11-12 22:39:15,309.0
2085,34.3,1.0,0.9,12.0,12.5,146.0,31832,2015-11-12 22:40:15,189.0
2086,35.3,1.0,1.0,12.0,12.5,148.0,31832,2015-11-12 22:41:15,-670.0
2087,36.4,1.1000000000000014,1.0,12.0,12.6,148.0,31832,2015-11-12 22:42:15,-583.0
2088,37.4,1.0,0.9,12.0,12.6,150.0,31832,2015-11-12 22:43:15,-347.0
2089,38.4,1.0,1.0,12.0,12.6,150.0,31832,2015-11-12 22:44:15,-644.0
2090,39.5,1.1000000000000014,1.0,12.0,12.5,152.0,31832,2015-11-12 22:45:15,-1185.0
2091,40.5,1.0,1.0,12.1,12.3,152.0,31832,2015-11-12 22:46:15,-1095.0
2092,41.5,1.0,1.0,12.0,12.3,152.0,31832,2015-11-12 22:47:15,-1350.0
2093,42.6,1.1000000000000014,1.0,12.1,12.4,152.0,31832,2015-11-12 22:48:15,-1342.0
2094,43.6,1.0,1.0,12.0,12.4,152.0,31832,2015-11-12 22:49:15,-1203.0
2095,44.6,1.0,1.0,12.0,12.4,152.0,31832,2015-11-12 22:50:15,-1430.0
2096,45.7,1.1000000000000014,1.0,12.0,12.3,151.0,31832,2015-11-12 22:51:15,-1498.0
2097,46.8,1.0999999999999943,1.0,12.0,12.4,153.0,31832,2015-11-12 22:52:15,-1146.0
2098,47.9,1.1000000000000014,1.1,12.1,12.2,152.0,31832,2015-11-12 22:53:15,-1420.0
2099,49.1,1.2000000000000028,1.1,12.0,12.2,152.0,31832,2015-11-12 22:54:15,-1119.0
2100,50.3,1.1999999999999957,1.2,12.1,12.2,153.0,31832,2015-11-12 22:55:15,-941.0
2101,51.5,1.2000000000000028,1.1,12.0,12.2,151.0,31832,2015-11-12 22:56:15,-1052.0
2102,52.7,1.2000000000000028,1.1,12.1,12.1,154.0,31832,2015-11-12 22:57:15,-1048.0
2103,54.0,1.2999999999999972,1.2,12.0,12.1,152.0,31832,2015-11-12 22:58:15,-1326.0
2104,55.3,1.2999999999999972,1.3,12.1,12.1,154.0,31832,2015-11-12 22:59:15,-1225.0
2105,56.6,1.3000000000000043,1.2,12.1,12.0,153.0,31832,2015-11-12 23:00:15,-1278.0
2106,57.9,1.2999999999999972,1.2,12.1,12.0,150.0,31832,2015-11-12 23:01:15,-705.0
2107,59.2,1.3000000000000043,1.3,12.0,12.0,152.0,31832,2015-11-12 23:02:15,-1441.0
2108,60.5,1.2999999999999972,1.3,12.0,12.2,154.0,31832,2015-11-12 23:03:15,-1475.0
2109,61.8,1.2999999999999972,1.3,12.0,12.2,151.0,31832,2015-11-12 23:04:15,-1108.0
2110,63.1,1.3000000000000043,1.3,12.0,12.2,150.0,31832,2015-11-12 23:05:15,-968.0
2111,64.4,1.3000000000000043,1.2,12.1,12.2,152.0,31832,2015-11-12 23:06:15,-909.0
2112,65.7,1.2999999999999972,1.2,12.0,12.2,153.0,31832,2015-11-12 23:07:15,-1203.0
2113,67.0,1.2999999999999972,1.2,12.0,12.1,152.0,31832,2015-11-12 23:08:15,-808.0
2114,68.2,1.2000000000000028,1.2,12.0,12.3,150.0,31832,2015-11-12 23:09:15,-211.0
2115,69.5,1.2999999999999972,1.2,12.0,12.3,151.0,31832,2015-11-12 23:10:15,596.0
2116,70.8,1.2999999999999972,1.2,12.0,12.2,150.0,31832,2015-11-12 23:11:15,946.0
2117,72.1,1.2999999999999972,1.2,12.0,12.2,152.0,31832,2015-11-12 23:12:15,364.0
2118,73.3,1.2000000000000028,1.2,12.0,12.1,151.0,31832,2015-11-12 23:13:15,615.0
2119,74.6,1.2999999999999972,1.2,12.0,12.1,151.0,31832,2015-11-12 23:14:15,938.0
2120,75.9,1.3000000000000114,1.2,12.1,12.3,152.0,31832,2015-11-12 23:15:15,1045.0
2121,77.1,1.1999999999999886,1.2,12.1,12.1,153.0,31832,2015-11-12 23:16:15,1418.0
2122,78.4,1.3000000000000114,1.2,12.1,12.1,154.0,31832,2015-11-12 23:17:15,1554.0
2123,79.7,1.2999999999999972,1.2,12.0,12.0,152.0,31832,2015-11-12 23:18:15,1573.0
2124,80.9,1.2000000000000028,1.2,12.0,12.0,151.0,31832,2015-11-12 23:19:15,1807.0
2125,82.1,1.1999999999999886,1.2,12.1,12.1,152.0,31832,2015-11-12 23:20:15,2074.0
2126,83.1,1.0,0.9,12.1,12.0,151.0,31832,2015-11-12 23:21:15,2514.0
2127,84.0,0.9000000000000057,0.8,12.0,11.8,150.0,31832,2015-11-12 23:22:15,2630.0
2128,84.9,0.9000000000000057,0.8,12.1,11.5,137.0,31832,2015-11-12 23:23:15,2898.0
2129,85.8,0.8999999999999915,0.8,12.1,11.4,144.0,31832,2015-11-12 23:24:15,2561.0
2130,86.7,0.9000000000000057,0.9,12.1,11.0,144.0,31832,2015-11-12 23:25:15,2657.0
2131,87.6,0.8999999999999915,0.9,12.1,10.8,144.0,31832,2015-11-12 23:26:15,1595.0
2132,88.5,0.9000000000000057,0.9,12.2,10.9,144.0,31832,2015-11-12 23:27:15,1192.0
2133,89.5,1.0,0.9,12.2,11.0,144.0,31832,2015-11-12 23:28:15,1409.0
2134,90.4,0.9000000000000057,0.9,12.2,10.9,144.0,31832,2015-11-12 23:29:15,1502.0
2135,91.3,0.8999999999999915,0.9,12.1,10.9,144.0,31832,2015-11-12 23:30:15,2164.0
2136,92.2,0.9000000000000057,0.8,11.9,11.0,144.0,31832,2015-11-12 23:31:15,1915.0
2137,93.1,0.8999999999999915,0.9,12.1,10.8,144.0,31832,2015-11-12 23:32:15,1794.0
2138,94.0,0.9000000000000057,0.8,12.1,10.4,144.0,31832,2015-11-12 23:33:15,1593.0
2139,94.9,0.9000000000000057,0.8,12.1,10.7,144.0,31832,2015-11-12 23:34:15,2167.0
2140,95.8,0.8999999999999915,0.8,12.1,10.8,144.0,31832,2015-11-12 23:35:15,2212.0
2141,96.7,0.9000000000000057,0.8,12.1,10.7,144.0,31832,2015-11-12 23:36:15,2612.0
2142,97.6,0.8999999999999915,0.8,12.1,10.8,144.0,31832,2015-11-12 23:37:15,2802.0
2143,98.5,0.9000000000000057,0.8,12.1,10.8,144.0,31832,2015-11-12 23:38:15,3119.0
2144,99.4,0.9000000000000057,0.8,12.1,10.5,144.0,31832,2015-11-12 23:39:15,3493.0
2145,100.2,0.7999999999999972,0.8,12.1,10.4,144.0,31832,2015-11-12 23:40:15,3301.0
2146,101.1,0.8999999999999915,0.8,12.1,10.5,144.0,31832,2015-11-12 23:41:15,2988.0
2147,102.0,0.9000000000000057,0.8,12.1,10.6,144.0,31832,2015-11-12 23:42:15,2976.0
2148,102.9,0.9000000000000057,0.8,12.2,10.6,144.0,31832,2015-11-12 23:43:15,3157.0
