,cum_distance,delta_distance,feed_rate,flow_rate,pressure,rpm,run_id,time,total_distance,wob
1657,81.1,1.3999999999999915,1.3,12.4,10.9,252.0,31816,2015-11-12 09:58:12,2022.3,1658.0
1658,82.4,1.3000000000000114,1.3,12.4,11.0,252.0,31816,2015-11-12 09:59:12,2023.6,1608.0
1659,83.8,1.3999999999999915,1.3,12.4,10.9,252.0,31816,2015-11-12 10:00:12,2025.0,1456.0
1660,85.1,1.2999999999999972,1.3,12.4,11.0,252.0,31816,2015-11-12 10:01:12,2026.3,1391.0
1661,86.5,1.4000000000000057,1.3,12.4,11.1,252.0,31816,2015-11-12 10:02:12,2027.7,1260.0
1662,87.8,1.2999999999999972,1.3,12.4,11.1,252.0,31816,2015-11-12 10:03:12,2029.0,1136.0
1663,89.2,1.4000000000000057,1.3,12.4,11.0,252.0,31816,2015-11-12 10:04:12,2030.4,1211.0
1664,90.6,1.3999999999999915,1.3,12.4,10.9,252.0,31816,2015-11-12 10:05:12,2031.8000000000002,1209.0
1665,91.9,1.3000000000000114,1.3,12.4,10.9,251.0,31816,2015-11-12 10:06:12,2033.1000000000001,1218.0
1666,93.3,1.3999999999999915,1.3,12.4,10.9,250.0,31816,2015-11-12 10:07:12,2034.5000000000002,1513.0
1667,94.7,1.4000000000000057,1.3,12.4,10.6,252.0,31816,2015-11-12 10:08:12,2035.9000000000003,938.0
1668,96.0,1.2999999999999972,1.3,12.4,10.6,252.0,31816,2015-11-12 10:09:12,2037.2000000000003,1182.0
1669,96.0,0.0,0.0,12.4,10.6,236.0,31816,2015-11-12 10:09:37,2037.2000000000003,498.0
1670,0.0,0.0,1.6,12.4,10.0,48.0,31817,2015-11-12 11:31:57,2037.2000000000003,695.0
1671,2.3,2.3,2.2,12.3,10.7,127.0,31817,2015-11-12 11:32:57,2039.5000000000002,1396.0
1672,4.6,2.3,2.2,12.2,10.6,127.0,31817,2015-11-12 11:33:57,2041.8000000000002,1369.0
1673,5.8,1.2000000000000002,1.9,12.2,10.6,127.0,31817,2015-11-12 11:34:36,2043.0000000000002,1199.0
1674,0.0,0.0,0.0,12.4,11.2,108.0,31818,2015-11-12 11:34:53,2043.0000000000002,277.0
1675,2.2,2.2,2.0,12.2,10.8,141.0,31818,2015-11-12 11:35:53,2045.2000000000003,1012.0
1676,3.7,1.5,1.5,12.2,10.9,145.0,31818,2015-11-12 11:36:53,2046.7000000000003,1469.0
1677,2.3,-1.4000000000000004,-1.4,12.2,10.9,146.0,31818,2015-11-12 11:37:28,2045.3000000000002,1244.0
1678,0.0,0.0,0.0,12.4,10.0,144.0,31819,2015-11-12 11:37:53,2045.3000000000002,2642.0
1679,1.3,1.3,1.2,12.3,9.8,144.0,31819,2015-11-12 11:38:53,2046.6000000000001,-1703.0
1680,2.0,0.7,1.2,12.3,9.6,144.0,31819,2015-11-12 11:39:29,2047.3000000000002,-1598.0
1681,0.0,0.0,0.0,12.4,8.8,156.0,31820,2015-11-12 11:39:48,2047.3000000000002,-1607.0
1682,1.2,1.2,1.2,12.3,9.5,155.0,31820,2015-11-12 11:40:48,2048.5,-1495.0
1683,2.4,1.2,1.1,12.3,9.5,156.0,31820,2015-11-12 11:41:48,2049.7,-546.0
1684,3.5,1.1,1.1,12.3,9.7,155.0,31820,2015-11-12 11:42:48,2050.7999999999997,-128.0
1685,4.6,1.0999999999999996,1.1,12.4,9.8,192.0,31820,2015-11-12 11:43:48,2051.8999999999996,-115.0
1686,5.7,1.1000000000000005,1.1,12.4,10.0,204.0,31820,2015-11-12 11:44:48,2052.9999999999995,-354.0
1687,5.9,0.20000000000000018,0.9,12.4,9.6,167.0,31820,2015-11-12 11:44:54,2053.1999999999994,-51.0
1688,0.0,0.0,1.1,12.4,8.8,25.0,31821,2015-11-12 11:44:58,2053.1999999999994,-178.0
1689,1.1,1.1,1.0,12.4,10.2,226.0,31821,2015-11-12 11:45:58,2054.2999999999993,-9.0
1690,2.9,1.7999999999999998,1.6,12.4,10.3,240.0,31821,2015-11-12 11:46:58,2056.0999999999995,-183.0
1691,4.7,1.8000000000000003,1.7,12.4,10.4,240.0,31821,2015-11-12 11:47:58,2057.8999999999996,189.0
1692,6.5,1.7999999999999998,1.7,12.4,10.4,240.0,31821,2015-11-12 11:48:58,2059.7,271.0
1693,8.3,1.8000000000000007,1.7,12.4,10.5,240.0,31821,2015-11-12 11:49:58,2061.5,-43.0
1694,10.1,1.799999999999999,1.7,12.4,10.7,240.0,31821,2015-11-12 11:50:58,2063.3,17.0
1695,11.9,1.8000000000000007,1.7,12.4,10.6,240.0,31821,2015-11-12 11:51:58,2065.1000000000004,-184.0
1696,13.6,1.6999999999999993,1.7,12.4,10.8,240.0,31821,2015-11-12 11:52:58,2066.8,-34.0
1697,15.4,1.8000000000000007,1.7,12.4,10.8,240.0,31821,2015-11-12 11:53:58,2068.6000000000004,-123.0
1698,17.1,1.700000000000001,1.7,12.4,10.8,240.0,31821,2015-11-12 11:54:58,2070.3,-104.0
1699,18.7,1.5999999999999979,1.7,12.4,10.7,240.0,31821,2015-11-12 11:55:58,2071.9,-259.0
1700,20.4,1.6999999999999993,1.6,12.4,10.4,240.0,31821,2015-11-12 11:56:58,2073.6,-134.0
1701,22.2,1.8000000000000007,1.6,12.4,10.6,240.0,31821,2015-11-12 11:57:58,2075.4,-80.0
1702,23.9,1.6999999999999993,1.6,12.4,10.7,240.0,31821,2015-11-12 11:58:58,2077.1,719.0
1703,25.6,1.7000000000000028,1.6,12.4,10.7,240.0,31821,2015-11-12 11:59:58,2078.7999999999997,894.0
1704,27.3,1.6999999999999993,1.6,12.4,10.7,240.0,31821,2015-11-12 12:00:58,2080.4999999999995,1359.0
1705,29.0,1.6999999999999993,1.6,12.3,10.6,240.0,31821,2015-11-12 12:01:58,2082.1999999999994,544.0
1706,30.7,1.6999999999999993,1.6,12.3,10.7,240.0,31821,2015-11-12 12:02:58,2083.899999999999,128.0
1707,32.4,1.6999999999999993,1.7,12.3,10.7,240.0,31821,2015-11-12 12:03:58,2085.599999999999,73.0
1708,34.1,1.7000000000000028,1.7,12.3,10.6,240.0,31821,2015-11-12 12:04:58,2087.299999999999,138.0
1709,35.8,1.6999999999999957,1.6,12.3,10.7,240.0,31821,2015-11-12 12:05:58,2088.9999999999986,825.0
1710,37.3,1.5,1.4,12.3,10.7,240.0,31821,2015-11-12 12:06:58,2090.4999999999986,1178.0
1711,38.5,1.2000000000000028,1.1,12.3,10.7,240.0,31821,2015-11-12 12:07:58,2091.6999999999985,-115.0
1712,39.9,1.3999999999999986,1.3,12.3,10.6,240.0,31821,2015-11-12 12:08:58,2093.0999999999985,-9.0
1713,41.2,1.3000000000000043,1.3,12.3,10.6,240.0,31821,2015-11-12 12:09:58,2094.3999999999987,-79.0
1714,42.6,1.3999999999999986,1.3,12.3,10.6,240.0,31821,2015-11-12 12:10:58,2095.799999999999,-44.0
1715,43.9,1.2999999999999972,1.3,12.3,10.6,240.0,31821,2015-11-12 12:11:58,2097.099999999999,498.0
1716,45.2,1.3000000000000043,1.3,12.3,10.6,240.0,31821,2015-11-12 12:12:58,2098.399999999999,979.0
1717,46.5,1.2999999999999972,1.3,12.3,10.4,240.0,31821,2015-11-12 12:13:58,2099.6999999999994,542.0
1718,47.8,1.2999999999999972,1.3,12.3,10.2,240.0,31821,2015-11-12 12:14:58,2100.9999999999995,1072.0
1719,48.9,1.1000000000000014,1.1,12.3,9.9,241.0,31821,2015-11-12 12:15:58,2102.0999999999995,1843.0
1720,49.7,0.8000000000000043,0.7,12.3,9.8,240.0,31821,2015-11-12 12:16:58,2102.8999999999996,1765.0
1721,50.5,0.7999999999999972,0.7,12.3,9.9,240.0,31821,2015-11-12 12:17:58,2103.7,1643.0
1722,51.3,0.7999999999999972,0.7,12.3,9.8,240.0,31821,2015-11-12 12:18:58,2104.5,1952.0
1723,52.1,0.8000000000000043,0.8,12.4,10.0,240.0,31821,2015-11-12 12:19:58,2105.3,1928.0
1724,52.9,0.7999999999999972,0.7,12.4,10.4,240.0,31821,2015-11-12 12:20:58,2106.1000000000004,1768.0
1725,53.7,0.8000000000000043,0.8,12.4,10.4,240.0,31821,2015-11-12 12:21:58,2106.9000000000005,2081.0
1726,54.5,0.7999999999999972,0.8,12.4,10.5,240.0,31821,2015-11-12 12:22:58,2107.7000000000007,1698.0
1727,55.4,0.8999999999999986,0.8,12.3,10.5,240.0,31821,2015-11-12 12:23:58,2108.600000000001,1323.0
1728,56.4,1.0,0.9,12.4,10.6,240.0,31821,2015-11-12 12:24:58,2109.600000000001,1592.0
1729,57.5,1.1000000000000014,1.0,12.3,10.6,240.0,31821,2015-11-12 12:25:58,2110.7000000000007,1206.0
1730,58.7,1.2000000000000028,1.2,12.3,10.9,240.0,31821,2015-11-12 12:26:58,2111.9000000000005,1789.0
1731,59.9,1.1999999999999957,1.2,12.3,11.0,240.0,31821,2015-11-12 12:27:58,2113.1000000000004,1629.0
1732,61.2,1.3000000000000043,1.2,12.4,11.1,240.0,31821,2015-11-12 12:28:58,2114.4000000000005,2078.0
1733,62.4,1.1999999999999957,1.2,12.4,11.1,240.0,31821,2015-11-12 12:29:58,2115.6000000000004,1653.0
1734,63.7,1.3000000000000043,1.2,12.4,11.2,240.0,31821,2015-11-12 12:30:58,2116.9000000000005,471.0
1735,65.2,1.5,1.5,12.4,11.1,240.0,31821,2015-11-12 12:31:58,2118.4000000000005,404.0
1736,66.9,1.7000000000000028,1.5,12.3,10.6,240.0,31821,2015-11-12 12:32:58,2120.1000000000004,428.0
1737,68.5,1.5999999999999943,1.5,12.4,10.6,240.0,31821,2015-11-12 12:33:58,2121.7000000000003,206.0
1738,70.1,1.5999999999999943,1.6,12.4,10.9,240.0,31821,2015-11-12 12:34:58,2123.3,406.0
1739,71.7,1.6000000000000085,1.5,12.4,10.9,240.0,31821,2015-11-12 12:35:58,2124.9,570.0
1740,73.3,1.5999999999999943,1.6,12.2,10.9,240.0,31821,2015-11-12 12:36:58,2126.5,628.0
1741,75.0,1.7000000000000028,1.6,12.4,10.9,240.0,31821,2015-11-12 12:37:58,2128.2,710.0
1742,76.5,1.5,1.6,12.4,10.9,240.0,31821,2015-11-12 12:38:58,2129.7,881.0
1743,78.4,1.9000000000000057,1.7,12.4,10.9,240.0,31821,2015-11-12 12:39:58,2131.6,1030.0
1744,80.2,1.7999999999999972,1.7,12.4,11.0,240.0,31821,2015-11-12 12:40:58,2133.4,1772.0
1745,82.0,1.7999999999999972,1.8,12.4,11.1,240.0,31821,2015-11-12 12:41:58,2135.2000000000003,1133.0
1746,83.8,1.7999999999999972,1.8,12.4,11.1,240.0,31821,2015-11-12 12:42:58,2137.0000000000005,1286.0
1747,85.6,1.7999999999999972,1.7,12.4,10.8,240.0,31821,2015-11-12 12:43:58,2138.8000000000006,2328.0
1748,87.3,1.7000000000000028,1.6,12.4,10.7,240.0,31821,2015-11-12 12:44:58,2140.5000000000005,2924.0
1749,88.7,1.4000000000000057,1.4,12.4,10.8,240.0,31821,2015-11-12 12:45:58,2141.9000000000005,1948.0
1750,90.2,1.5,1.4,12.4,10.8,240.0,31821,2015-11-12 12:46:58,2143.4000000000005,1387.0
1751,91.7,1.5,1.4,12.4,10.7,240.0,31821,2015-11-12 12:47:58,2144.9000000000005,1247.0
1752,93.1,1.3999999999999915,1.4,12.4,10.8,240.0,31821,2015-11-12 12:48:58,2146.3000000000006,1120.0
1753,94.6,1.5,1.4,12.4,10.7,240.0,31821,2015-11-12 12:49:58,2147.8000000000006,1486.0
1754,96.0,1.4000000000000057,1.4,12.4,10.8,240.0,31821,2015-11-12 12:50:58,2149.2000000000007,2077.0
1755,97.5,1.5,1.4,12.4,10.8,240.0,31821,2015-11-12 12:51:58,2150.7000000000007,2873.0
1756,98.6,1.0999999999999943,1.0,12.4,10.9,240.0,31821,2015-11-12 12:52:58,2151.8000000000006,2736.0
1757,99.6,1.0,1.0,12.4,11.0,240.0,31821,2015-11-12 12:53:58,2152.8000000000006,1453.0
1758,100.7,1.1000000000000085,1.0,12.4,11.1,240.0,31821,2015-11-12 12:54:58,2153.9000000000005,1336.0
1759,101.7,1.0,1.0,12.4,11.2,240.0,31821,2015-11-12 12:55:58,2154.9000000000005,1265.0
1760,102.8,1.0999999999999943,1.0,12.4,11.2,240.0,31821,2015-11-12 12:56:58,2156.0000000000005,1801.0
1761,103.1,0.29999999999999716,0.7,12.4,11.1,224.0,31821,2015-11-12 12:57:29,2156.3000000000006,612.0
1762,0.0,0.0,0.0,12.7,11.2,120.0,31822,2015-11-12 14:06:40,2156.3000000000006,4413.0
1763,0.3,0.3,1.7,12.7,13.0,123.0,31822,2015-11-12 14:06:48,2156.600000000001,-222.0
1764,0.0,0.0,2.0,12.4,13.8,48.0,31823,2015-11-12 14:06:55,2156.600000000001,-970.0
1765,1.9,1.9,1.8,12.5,12.7,124.0,31823,2015-11-12 14:07:55,2158.500000000001,-434.0
1766,3.8,1.9,1.8,12.6,12.1,132.0,31823,2015-11-12 14:08:55,2160.400000000001,209.0
1767,5.5,1.7000000000000002,1.7,12.6,12.0,132.0,31823,2015-11-12 14:09:55,2162.100000000001,911.0
1768,7.2,1.7000000000000002,1.6,12.6,11.9,132.0,31823,2015-11-12 14:10:55,2163.8000000000006,1041.0
1769,8.7,1.4999999999999991,1.6,12.7,12.0,132.0,31823,2015-11-12 14:11:55,2165.3000000000006,1069.0
1770,10.3,1.6000000000000014,1.5,12.7,11.9,132.0,31823,2015-11-12 14:12:55,2166.9000000000005,867.0
1771,11.8,1.5,1.5,12.7,11.9,132.0,31823,2015-11-12 14:13:55,2168.4000000000005,840.0
1772,13.4,1.5999999999999996,1.5,12.7,11.9,132.0,31823,2015-11-12 14:14:55,2170.0000000000005,105.0
1773,13.8,0.40000000000000036,1.2,12.7,12.0,126.0,31823,2015-11-12 14:15:18,2170.4000000000005,-698.0
1774,0.0,0.0,0.0,12.7,12.5,144.0,31824,2015-11-12 14:15:30,2170.4000000000005,-555.0
1775,1.5,1.5,1.4,12.5,12.3,144.0,31824,2015-11-12 14:16:30,2171.9000000000005,-515.0
1776,0.3,-1.2,-1.5,12.5,12.3,143.0,31824,2015-11-12 14:17:11,2170.7000000000007,-587.0
1777,0.0,0.0,0.0,12.4,12.5,132.0,31825,2015-11-12 14:17:23,2170.7000000000007,159.0
1778,1.7,1.7,1.5,12.6,12.5,157.0,31825,2015-11-12 14:18:23,2172.4000000000005,-1979.0
1779,3.2,1.5000000000000002,1.5,12.5,12.6,168.0,31825,2015-11-12 14:19:23,2173.9000000000005,-704.0
1780,4.9,1.7000000000000002,1.6,12.6,12.7,168.0,31825,2015-11-12 14:20:23,2175.6000000000004,-554.0
1781,8.7,3.799999999999999,3.5,12.5,12.7,168.0,31825,2015-11-12 14:21:23,2179.4000000000005,-114.0
1782,12.6,3.9000000000000004,4.5,12.5,12.7,164.0,31825,2015-11-12 14:22:16,2183.3000000000006,844.0
1783,0.0,0.0,0.0,12.7,12.5,156.0,31826,2015-11-12 14:22:35,2183.3000000000006,467.0
1784,2.3,2.3,2.2,12.6,12.8,227.0,31826,2015-11-12 14:23:35,2185.600000000001,-151.0
1785,4.4,2.1000000000000005,2.1,12.6,12.9,240.0,31826,2015-11-12 14:24:35,2187.7000000000007,269.0
1786,6.4,2.0,2.0,12.6,12.9,240.0,31826,2015-11-12 14:25:35,2189.7000000000007,677.0
1787,8.2,1.799999999999999,1.7,12.6,13.0,240.0,31826,2015-11-12 14:26:35,2191.500000000001,1052.0
1788,9.9,1.700000000000001,1.7,12.6,13.0,240.0,31826,2015-11-12 14:27:35,2193.2000000000007,1397.0
1789,11.6,1.6999999999999993,1.6,12.7,12.6,240.0,31826,2015-11-12 14:28:35,2194.9000000000005,1980.0
1790,13.1,1.5,1.4,12.7,12.6,240.0,31826,2015-11-12 14:29:35,2196.4000000000005,2551.0
1791,14.5,1.4000000000000004,1.3,12.7,12.7,240.0,31826,2015-11-12 14:30:35,2197.8000000000006,1856.0
1792,15.8,1.3000000000000007,1.3,12.7,12.6,240.0,31826,2015-11-12 14:31:35,2199.100000000001,1321.0
1793,17.2,1.3999999999999986,1.3,12.7,12.6,240.0,31826,2015-11-12 14:32:35,2200.500000000001,704.0
1794,18.6,1.4000000000000021,1.3,12.7,12.7,240.0,31826,2015-11-12 14:33:35,2201.900000000001,-349.0
1795,20.0,1.3999999999999986,1.3,12.7,12.6,240.0,31826,2015-11-12 14:34:35,2203.300000000001,-812.0
1796,21.4,1.3999999999999986,1.3,12.7,12.6,240.0,31826,2015-11-12 14:35:35,2204.700000000001,-760.0
1797,22.7,1.3000000000000007,1.3,12.6,12.6,240.0,31826,2015-11-12 14:36:35,2206.0000000000014,-793.0
1798,24.2,1.5,1.4,12.5,12.6,240.0,31826,2015-11-12 14:37:35,2207.5000000000014,-678.0
1799,25.8,1.6000000000000014,1.5,12.6,12.5,240.0,31826,2015-11-12 14:38:35,2209.1000000000013,-743.0
1800,27.4,1.5999999999999979,1.5,12.7,12.3,240.0,31826,2015-11-12 14:39:35,2210.700000000001,-685.0
1801,28.9,1.5,1.5,12.7,12.3,240.0,31826,2015-11-12 14:40:35,2212.200000000001,-569.0
1802,30.5,1.6000000000000014,1.5,12.7,12.3,240.0,31826,2015-11-12 14:41:35,2213.800000000001,-399.0
1803,32.1,1.6000000000000014,1.5,12.7,12.2,240.0,31826,2015-11-12 14:42:35,2215.400000000001,-339.0
1804,33.6,1.5,1.5,12.6,12.3,240.0,31826,2015-11-12 14:43:35,2216.900000000001,-646.0
1805,35.2,1.6000000000000014,1.5,12.7,12.4,240.0,31826,2015-11-12 14:44:35,2218.500000000001,-632.0
1806,36.7,1.5,1.5,12.6,12.2,240.0,31826,2015-11-12 14:45:35,2220.000000000001,-753.0
1807,38.3,1.5999999999999943,1.5,12.6,12.1,240.0,31826,2015-11-12 14:46:35,2221.600000000001,-694.0
1808,40.0,1.7000000000000028,1.6,12.6,11.8,240.0,31826,2015-11-12 14:47:35,2223.3000000000006,-777.0
1809,41.8,1.7999999999999972,1.8,12.6,11.8,240.0,31826,2015-11-12 14:48:35,2225.100000000001,-570.0
1810,43.7,1.9000000000000057,1.8,12.6,11.7,240.0,31826,2015-11-12 14:49:35,2227.000000000001,-366.0
1811,45.5,1.7999999999999972,1.8,12.6,11.6,240.0,31826,2015-11-12 14:50:35,2228.800000000001,-50.0
1812,47.3,1.7999999999999972,1.8,12.6,11.7,240.0,31826,2015-11-12 14:51:35,2230.6000000000013,-396.0
1813,49.2,1.9000000000000057,1.8,12.6,11.6,240.0,31826,2015-11-12 14:52:35,2232.5000000000014,-265.0
1814,51.1,1.8999999999999986,1.8,12.6,11.6,240.0,31826,2015-11-12 14:53:35,2234.4000000000015,-451.0
1815,52.9,1.7999999999999972,1.8,12.6,11.5,240.0,31826,2015-11-12 14:54:35,2236.2000000000016,-429.0
1816,54.8,1.8999999999999986,1.8,12.7,11.5,240.0,31826,2015-11-12 14:55:35,2238.1000000000017,-449.0
1817,56.7,1.9000000000000057,1.8,12.6,11.5,240.0,31826,2015-11-12 14:56:35,2240.000000000002,-418.0
1818,58.5,1.7999999999999972,1.8,12.7,11.2,240.0,31826,2015-11-12 14:57:35,2241.800000000002,-192.0
1819,60.3,1.7999999999999972,1.8,12.7,11.0,240.0,31826,2015-11-12 14:58:35,2243.600000000002,631.0
1820,62.1,1.8000000000000043,1.8,12.7,11.2,240.0,31826,2015-11-12 14:59:35,2245.4000000000024,1476.0
1821,64.0,1.8999999999999986,1.8,12.7,11.0,240.0,31826,2015-11-12 15:00:35,2247.3000000000025,234.0
1822,65.8,1.7999999999999972,1.8,12.6,10.9,240.0,31826,2015-11-12 15:01:35,2249.1000000000026,545.0
1823,67.7,1.9000000000000057,1.8,12.7,11.0,240.0,31826,2015-11-12 15:02:35,2251.0000000000027,689.0
1824,69.5,1.7999999999999972,1.8,12.7,10.9,239.0,31826,2015-11-12 15:03:35,2252.800000000003,738.0
1825,71.4,1.9000000000000057,1.8,12.7,10.9,240.0,31826,2015-11-12 15:04:35,2254.700000000003,420.0
1826,73.2,1.7999999999999972,1.8,12.7,10.8,240.0,31826,2015-11-12 15:05:35,2256.500000000003,429.0
1827,75.1,1.8999999999999915,1.8,12.6,10.7,240.0,31826,2015-11-12 15:06:35,2258.4000000000033,397.0
1828,76.9,1.8000000000000114,1.8,12.7,10.6,240.0,31826,2015-11-12 15:07:35,2260.2000000000035,356.0
1829,78.7,1.7999999999999972,1.8,12.7,10.6,240.0,31826,2015-11-12 15:08:35,2262.0000000000036,548.0
1830,80.5,1.7999999999999972,1.8,12.7,10.2,240.0,31826,2015-11-12 15:09:35,2263.800000000004,438.0
1831,82.4,1.9000000000000057,1.8,12.7,10.3,240.0,31826,2015-11-12 15:10:35,2265.700000000004,419.0
1832,84.3,1.8999999999999915,1.8,12.7,10.0,240.0,31826,2015-11-12 15:11:35,2267.600000000004,503.0
1833,86.1,1.7999999999999972,1.8,12.7,10.1,240.0,31826,2015-11-12 15:12:35,2269.400000000004,142.0
1834,88.0,1.9000000000000057,1.8,12.7,9.9,240.0,31826,2015-11-12 15:13:35,2271.3000000000043,147.0
1835,89.8,1.7999999999999972,1.8,12.7,9.8,240.0,31826,2015-11-12 15:14:35,2273.1000000000045,429.0
1836,91.7,1.9000000000000057,1.8,12.7,9.7,240.0,31826,2015-11-12 15:15:35,2275.0000000000045,780.0
1837,93.5,1.7999999999999972,1.8,12.7,9.7,240.0,31826,2015-11-12 15:16:35,2276.8000000000047,824.0
1838,95.4,1.9000000000000057,1.8,12.7,9.7,240.0,31826,2015-11-12 15:17:35,2278.700000000005,860.0
1839,97.1,1.6999999999999886,1.8,12.7,9.5,240.0,31826,2015-11-12 15:18:35,2280.4000000000046,254.0
1840,97.4,0.30000000000001137,0.7,12.7,8.7,229.0,31826,2015-11-12 15:19:05,2280.700000000005,22730.0
1841,0.0,0.0,0.0,12.0,13.8,96.0,31827,2015-11-12 16:24:16,2280.700000000005,2042.0
1842,2.4,2.4,2.2,12.2,11.7,108.0,31827,2015-11-12 16:25:16,2283.100000000005,-1224.0
1843,4.6,2.1999999999999997,2.2,12.2,11.6,108.0,31827,2015-11-12 16:26:16,2285.3000000000047,-1140.0
1844,6.7,2.1000000000000005,2.1,12.2,11.4,108.0,31827,2015-11-12 16:27:16,2287.4000000000046,-525.0
1845,8.8,2.1000000000000005,2.0,12.2,11.4,108.0,31827,2015-11-12 16:28:16,2289.5000000000045,-501.0
1846,10.7,1.8999999999999986,1.9,12.2,11.3,108.0,31827,2015-11-12 16:29:16,2291.4000000000046,-245.0
1847,12.6,1.9000000000000004,1.8,12.2,11.3,108.0,31827,2015-11-12 16:30:16,2293.3000000000047,522.0
1848,14.1,1.5,1.5,12.2,11.5,108.0,31827,2015-11-12 16:31:16,2294.8000000000047,1232.0
1849,15.3,1.200000000000001,1.2,12.2,11.3,108.0,31827,2015-11-12 16:32:16,2296.0000000000045,1614.0
1850,13.7,-1.6000000000000014,-3.4,12.3,10.9,105.0,31827,2015-11-12 16:32:42,2294.4000000000046,1385.0
1851,0.0,0.0,0.0,12.4,12.5,144.0,31828,2015-11-12 16:33:15,2294.4000000000046,2171.0
1852,1.4,1.4,1.2,12.4,11.2,143.0,31828,2015-11-12 16:34:15,2295.8000000000047,-195.0
1853,2.8,1.4,1.3,12.4,11.1,142.0,31828,2015-11-12 16:35:15,2297.200000000005,697.0
1854,1.1,-1.6999999999999997,-4.3,12.3,11.2,137.0,31828,2015-11-12 16:35:30,2295.500000000005,15.0
1855,0.0,0.0,0.0,12.4,11.2,204.0,31829,2015-11-12 16:36:10,2295.500000000005,1169.0
1856,1.9,1.9,1.8,12.4,11.7,226.0,31829,2015-11-12 16:37:10,2297.400000000005,-1527.0
1857,4.0,2.1,2.0,12.4,11.6,240.0,31829,2015-11-12 16:38:10,2299.500000000005,-467.0
1858,5.8,1.7999999999999998,1.8,12.4,11.6,240.0,31829,2015-11-12 16:39:10,2301.300000000005,191.0
1859,7.4,1.6000000000000005,1.5,12.4,11.7,240.0,31829,2015-11-12 16:40:10,2302.900000000005,825.0
1860,8.8,1.4000000000000004,1.3,12.4,11.7,240.0,31829,2015-11-12 16:41:10,2304.300000000005,613.0
1861,10.1,1.299999999999999,1.3,12.4,11.7,240.0,31829,2015-11-12 16:42:10,2305.6000000000054,-537.0
1862,11.6,1.5,1.3,12.4,11.7,240.0,31829,2015-11-12 16:43:10,2307.1000000000054,-1101.0
1863,13.1,1.5,1.5,12.4,11.8,240.0,31829,2015-11-12 16:44:10,2308.6000000000054,-1247.0
1864,14.7,1.5999999999999996,1.5,12.4,11.8,240.0,31829,2015-11-12 16:45:10,2310.2000000000053,-1265.0
1865,16.4,1.6999999999999993,1.5,12.4,11.7,240.0,31829,2015-11-12 16:46:10,2311.900000000005,-1240.0
1866,18.0,1.6000000000000014,1.6,12.4,11.7,240.0,31829,2015-11-12 16:47:10,2313.500000000005,-1350.0
1867,19.5,1.5,1.5,12.4,11.8,240.0,31829,2015-11-12 16:48:10,2315.000000000005,-1414.0
1868,21.1,1.6000000000000014,1.5,12.4,11.7,240.0,31829,2015-11-12 16:49:10,2316.600000000005,-1286.0
1869,22.7,1.5999999999999979,1.5,12.4,11.5,240.0,31829,2015-11-12 16:50:10,2318.200000000005,-1084.0
1870,24.3,1.6000000000000014,1.5,12.4,11.6,240.0,31829,2015-11-12 16:51:10,2319.8000000000047,-1264.0
1871,25.9,1.5999999999999979,1.5,12.4,11.6,240.0,31829,2015-11-12 16:52:10,2321.4000000000046,-1301.0
1872,27.5,1.6000000000000014,1.5,12.4,11.5,240.0,31829,2015-11-12 16:53:10,2323.0000000000045,-1305.0
1873,29.0,1.5,1.5,12.4,11.6,240.0,31829,2015-11-12 16:54:10,2324.5000000000045,-1269.0
1874,30.6,1.6000000000000014,1.5,12.4,11.6,240.0,31829,2015-11-12 16:55:10,2326.1000000000045,-1317.0
1875,32.2,1.6000000000000014,1.5,12.4,11.7,240.0,31829,2015-11-12 16:56:10,2327.7000000000044,-1281.0
1876,33.8,1.5999999999999943,1.5,12.4,11.5,240.0,31829,2015-11-12 16:57:10,2329.3000000000043,-1359.0
1877,35.3,1.5,1.5,12.4,11.6,240.0,31829,2015-11-12 16:58:10,2330.8000000000043,-1205.0
1878,36.9,1.6000000000000014,1.5,12.4,11.6,240.0,31829,2015-11-12 16:59:10,2332.400000000004,-941.0
1879,38.4,1.5,1.5,12.4,11.6,240.0,31829,2015-11-12 17:00:10,2333.900000000004,-818.0
1880,39.9,1.5,1.5,12.4,11.1,240.0,31829,2015-11-12 17:01:10,2335.400000000004,-1241.0
1881,41.5,1.6000000000000014,1.5,12.4,11.0,240.0,31829,2015-11-12 17:02:10,2337.000000000004,-1340.0
1882,43.1,1.6000000000000014,1.5,12.4,11.3,240.0,31829,2015-11-12 17:03:10,2338.600000000004,-1424.0
1883,44.6,1.5,1.5,12.4,11.3,240.0,31829,2015-11-12 17:04:10,2340.100000000004,-1195.0
1884,46.1,1.5,1.5,12.4,11.2,240.0,31829,2015-11-12 17:05:10,2341.600000000004,-1081.0
1885,47.7,1.6000000000000014,1.5,12.4,11.2,240.0,31829,2015-11-12 17:06:10,2343.200000000004,-1246.0
1886,49.2,1.5,1.5,12.4,11.4,240.0,31829,2015-11-12 17:07:10,2344.700000000004,-1234.0
1887,50.8,1.5999999999999943,1.5,12.4,11.3,240.0,31829,2015-11-12 17:08:10,2346.300000000004,-1143.0
1888,52.3,1.5,1.5,12.4,11.4,240.0,31829,2015-11-12 17:09:10,2347.800000000004,-1142.0
1889,53.9,1.6000000000000014,1.5,12.4,11.4,240.0,31829,2015-11-12 17:10:10,2349.4000000000037,-889.0
