,cum_distance,delta_distance,feed_rate,flow_rate,pressure,rpm,run_id,time,total_distance,wob
692,10.3,0.40000000000000036,0.3,14.1,16.2,115.0,31625,2015-11-05 20:54:30,610.899999999999,618.0
693,10.7,0.3999999999999986,0.3,14.0,16.1,108.0,31625,2015-11-05 20:55:30,611.2999999999989,376.0
694,11.1,0.40000000000000036,0.3,14.0,16.1,108.0,31625,2015-11-05 20:56:30,611.6999999999989,713.0
695,11.5,0.40000000000000036,0.3,14.0,16.1,108.0,31625,2015-11-05 20:57:30,612.0999999999989,277.0
696,11.9,0.40000000000000036,0.3,14.1,16.0,106.0,31625,2015-11-05 20:58:30,612.4999999999989,507.0
697,12.3,0.40000000000000036,0.3,14.0,16.0,108.0,31625,2015-11-05 20:59:30,612.8999999999988,606.0
698,12.7,0.3999999999999986,0.3,14.1,16.0,108.0,31625,2015-11-05 21:00:30,613.2999999999988,295.0
699,13.0,0.3000000000000007,0.3,14.0,16.0,108.0,31625,2015-11-05 21:01:30,613.5999999999988,702.0
700,13.4,0.40000000000000036,0.3,14.0,15.9,108.0,31625,2015-11-05 21:02:30,613.9999999999987,1019.0
701,13.8,0.40000000000000036,0.3,14.0,16.0,108.0,31625,2015-11-05 21:03:30,614.3999999999987,830.0
702,14.2,0.3999999999999986,0.3,14.0,15.9,108.0,31625,2015-11-05 21:04:30,614.7999999999987,696.0
703,14.5,0.3000000000000007,0.3,14.0,15.9,108.0,31625,2015-11-05 21:05:30,615.0999999999987,1078.0
704,14.9,0.40000000000000036,0.3,14.0,16.0,108.0,31625,2015-11-05 21:06:30,615.4999999999986,1129.0
705,15.3,0.40000000000000036,0.3,14.0,16.0,108.0,31625,2015-11-05 21:07:30,615.8999999999986,468.0
706,15.7,0.3999999999999986,0.4,14.0,16.0,108.0,31625,2015-11-05 21:08:30,616.2999999999986,621.0
707,16.1,0.40000000000000213,0.3,13.9,16.0,108.0,31625,2015-11-05 21:09:30,616.6999999999986,1198.0
708,16.5,0.3999999999999986,0.3,14.1,16.0,108.0,31625,2015-11-05 21:10:30,617.0999999999985,513.0
709,16.9,0.3999999999999986,0.4,14.0,16.0,108.0,31625,2015-11-05 21:11:30,617.4999999999985,748.0
710,17.4,0.5,0.4,14.0,16.0,108.0,31625,2015-11-05 21:12:30,617.9999999999985,199.0
711,17.8,0.40000000000000213,0.4,14.0,15.9,108.0,31625,2015-11-05 21:13:30,618.3999999999985,258.0
712,18.2,0.3999999999999986,0.4,14.0,16.0,108.0,31625,2015-11-05 21:14:30,618.7999999999985,185.0
713,18.7,0.5,0.4,13.9,16.1,108.0,31625,2015-11-05 21:15:30,619.2999999999985,-451.0
714,19.1,0.40000000000000213,0.4,14.0,15.9,108.0,31625,2015-11-05 21:16:30,619.6999999999985,-306.0
715,19.5,0.3999999999999986,0.4,14.0,15.8,108.0,31625,2015-11-05 21:17:30,620.0999999999984,4.0
716,21.5,2.0,1.9,13.9,15.8,108.0,31625,2015-11-05 21:18:30,622.0999999999984,487.0
717,22.1,0.6000000000000014,0.5,14.0,15.8,108.0,31625,2015-11-05 21:19:30,622.6999999999985,577.0
718,23.2,1.0999999999999979,1.1,14.0,15.7,108.0,31625,2015-11-05 21:20:30,623.7999999999985,335.0
719,24.3,1.1000000000000014,1.1,14.0,15.0,108.0,31625,2015-11-05 21:21:30,624.8999999999985,462.0
720,25.1,0.8000000000000007,0.8,14.0,14.6,108.0,31625,2015-11-05 21:22:30,625.6999999999985,445.0
721,26.0,0.8999999999999986,0.7,14.0,14.8,108.0,31625,2015-11-05 21:23:30,626.5999999999984,515.0
722,27.8,1.8000000000000007,1.8,13.9,14.6,108.0,31625,2015-11-05 21:24:30,628.3999999999984,930.0
723,28.4,0.5999999999999979,0.6,14.0,14.6,108.0,31625,2015-11-05 21:25:30,628.9999999999984,1329.0
724,29.0,0.6000000000000014,0.5,14.0,14.7,108.0,31625,2015-11-05 21:26:30,629.5999999999984,571.0
725,29.6,0.6000000000000014,0.5,13.9,14.7,108.0,31625,2015-11-05 21:27:30,630.1999999999985,379.0
726,31.6,2.0,1.8,14.0,14.7,108.0,31625,2015-11-05 21:28:30,632.1999999999985,627.0
727,32.4,0.7999999999999972,0.9,14.0,14.7,108.0,31625,2015-11-05 21:29:30,632.9999999999984,1423.0
728,32.9,0.5,0.4,14.0,14.6,107.0,31625,2015-11-05 21:30:30,633.4999999999984,1191.0
729,33.4,0.5,0.4,14.0,14.6,108.0,31625,2015-11-05 21:31:30,633.9999999999984,1268.0
730,33.9,0.5,0.4,13.9,14.5,108.0,31625,2015-11-05 21:32:30,634.4999999999984,1395.0
731,34.3,0.3999999999999986,0.4,14.0,14.5,108.0,31625,2015-11-05 21:33:30,634.8999999999984,1720.0
732,34.9,0.6000000000000014,0.4,13.9,14.4,108.0,31625,2015-11-05 21:34:30,635.4999999999984,1568.0
733,35.3,0.3999999999999986,0.4,13.9,14.4,108.0,31625,2015-11-05 21:35:30,635.8999999999984,2125.0
734,35.8,0.5,0.4,14.0,14.4,108.0,31625,2015-11-05 21:36:30,636.3999999999984,2009.0
735,36.3,0.5,0.4,13.9,14.4,108.0,31625,2015-11-05 21:37:30,636.8999999999984,2499.0
736,36.7,0.4000000000000057,0.4,13.9,14.7,108.0,31625,2015-11-05 21:38:30,637.2999999999984,2432.0
737,37.3,0.5999999999999943,0.4,13.9,14.8,111.0,31625,2015-11-05 21:39:30,637.8999999999984,2293.0
738,37.7,0.4000000000000057,0.4,13.9,14.8,113.0,31625,2015-11-05 21:40:30,638.2999999999984,1807.0
739,38.2,0.5,0.5,13.9,14.8,113.0,31625,2015-11-05 21:41:30,638.7999999999984,1006.0
740,38.8,0.5999999999999943,0.4,13.9,14.7,114.0,31625,2015-11-05 21:42:30,639.3999999999984,492.0
741,39.2,0.4000000000000057,0.4,13.8,14.7,113.0,31625,2015-11-05 21:43:30,639.7999999999984,782.0
742,39.7,0.5,0.4,14.0,14.8,111.0,31625,2015-11-05 21:44:30,640.2999999999984,1088.0
743,40.2,0.5,0.4,14.0,14.5,112.0,31625,2015-11-05 21:45:30,640.7999999999984,1462.0
744,40.7,0.5,0.4,13.9,14.5,113.0,31625,2015-11-05 21:46:30,641.2999999999984,1734.0
745,41.2,0.5,0.4,14.0,14.3,111.0,31625,2015-11-05 21:47:30,641.7999999999984,1986.0
746,41.7,0.5,0.4,13.9,14.5,110.0,31625,2015-11-05 21:48:30,642.2999999999984,2144.0
747,42.2,0.5,0.4,13.9,14.6,111.0,31625,2015-11-05 21:49:30,642.7999999999984,2639.0
748,42.7,0.5,0.4,13.9,14.8,108.0,31625,2015-11-05 21:50:30,643.2999999999984,2480.0
749,43.1,0.3999999999999986,0.4,13.9,14.0,108.0,31625,2015-11-05 21:51:30,643.6999999999983,3124.0
750,43.6,0.5,0.4,13.9,14.2,108.0,31625,2015-11-05 21:52:30,644.1999999999983,3014.0
751,44.1,0.5,0.4,14.0,14.2,108.0,31625,2015-11-05 21:53:30,644.6999999999983,3328.0
752,44.5,0.3999999999999986,0.4,14.0,14.4,102.0,31625,2015-11-05 21:54:30,645.0999999999983,3671.0
753,45.1,0.6000000000000014,0.4,14.0,14.3,96.0,31625,2015-11-05 21:55:30,645.6999999999983,3457.0
754,45.5,0.3999999999999986,0.4,14.0,14.4,106.0,31625,2015-11-05 21:56:30,646.0999999999983,3358.0
755,46.0,0.5,0.4,14.0,14.2,105.0,31625,2015-11-05 21:57:30,646.5999999999983,3600.0
756,46.5,0.5,0.4,14.0,14.1,114.0,31625,2015-11-05 21:58:30,647.0999999999983,3190.0
757,46.9,0.3999999999999986,0.4,14.0,14.3,116.0,31625,2015-11-05 21:59:30,647.4999999999983,3023.0
758,47.4,0.5,0.4,14.1,14.3,117.0,31625,2015-11-05 22:00:30,647.9999999999983,3331.0
759,47.9,0.5,0.4,14.0,14.3,116.0,31625,2015-11-05 22:01:30,648.4999999999983,2787.0
760,48.4,0.5,0.4,14.0,14.3,116.0,31625,2015-11-05 22:02:30,648.9999999999983,3310.0
761,48.9,0.5,0.4,14.0,14.3,115.0,31625,2015-11-05 22:03:30,649.4999999999983,3012.0
762,49.4,0.5,0.4,14.1,14.4,117.0,31625,2015-11-05 22:04:30,649.9999999999983,3600.0
763,49.9,0.5,0.4,14.0,14.3,115.0,31625,2015-11-05 22:05:30,650.4999999999983,3714.0
764,50.3,0.3999999999999986,0.4,14.0,14.4,114.0,31625,2015-11-05 22:06:30,650.8999999999983,3811.0
765,50.8,0.5,0.4,14.0,14.6,115.0,31625,2015-11-05 22:07:30,651.3999999999983,4366.0
766,51.3,0.5,0.4,14.0,14.5,114.0,31625,2015-11-05 22:08:30,651.8999999999983,4252.0
767,51.8,0.5,0.4,14.1,14.6,114.0,31625,2015-11-05 22:09:30,652.3999999999983,4944.0
768,52.2,0.4000000000000057,0.4,14.0,14.5,116.0,31625,2015-11-05 22:10:30,652.7999999999982,4673.0
769,51.2,-1.0,-0.2,14.1,14.4,114.0,31625,2015-11-05 22:11:30,651.7999999999982,5102.0
770,50.8,-0.4000000000000057,-0.5,14.0,14.6,119.0,31625,2015-11-05 22:12:30,651.3999999999983,2466.0
771,51.5,0.7000000000000028,0.6,14.1,14.6,120.0,31625,2015-11-05 22:13:30,652.0999999999983,2802.0
772,52.1,0.6000000000000014,0.5,14.1,14.6,120.0,31625,2015-11-05 22:14:30,652.6999999999983,3039.0
773,52.7,0.6000000000000014,0.5,14.1,14.7,120.0,31625,2015-11-05 22:15:30,653.2999999999984,4070.0
774,53.2,0.5,0.5,14.0,14.7,119.0,31625,2015-11-05 22:16:30,653.7999999999984,4417.0
775,53.7,0.5,0.4,14.1,14.6,119.0,31625,2015-11-05 22:17:30,654.2999999999984,4843.0
776,54.2,0.5,0.4,14.1,14.7,120.0,31625,2015-11-05 22:18:30,654.7999999999984,5019.0
777,54.7,0.5,0.4,14.1,14.6,118.0,31625,2015-11-05 22:19:30,655.2999999999984,5141.0
778,53.1,-1.6000000000000014,-0.9,14.1,14.7,119.0,31625,2015-11-05 22:20:30,653.6999999999983,5075.0
779,53.7,0.6000000000000014,0.5,14.0,14.8,120.0,31625,2015-11-05 22:21:30,654.2999999999984,2598.0
780,54.4,0.6999999999999957,0.6,14.1,14.8,120.0,31625,2015-11-05 22:22:30,654.9999999999984,3538.0
781,55.1,0.7000000000000028,0.5,14.1,14.5,120.0,31625,2015-11-05 22:23:30,655.6999999999985,3887.0
782,55.6,0.5,0.5,14.1,14.1,120.0,31625,2015-11-05 22:24:30,656.1999999999985,4526.0
783,56.2,0.6000000000000014,0.5,14.0,13.7,120.0,31625,2015-11-05 22:25:30,656.7999999999985,4614.0
784,56.7,0.5,0.4,14.1,13.8,120.0,31625,2015-11-05 22:26:30,657.2999999999985,4921.0
785,54.3,-2.4000000000000057,-1.9,14.1,13.8,119.0,31625,2015-11-05 22:27:30,654.8999999999985,4843.0
786,55.0,0.7000000000000028,0.4,14.1,14.0,120.0,31625,2015-11-05 22:28:30,655.5999999999985,1712.0
787,55.7,0.7000000000000028,0.7,14.1,14.1,120.0,31625,2015-11-05 22:29:30,656.2999999999986,2646.0
788,56.3,0.5999999999999943,0.5,14.1,13.9,120.0,31625,2015-11-05 22:30:30,656.8999999999986,2559.0
789,56.8,0.5,0.5,14.1,13.9,120.0,31625,2015-11-05 22:31:30,657.3999999999986,3186.0
790,57.3,0.5,0.4,14.1,13.8,120.0,31625,2015-11-05 22:32:30,657.8999999999986,4083.0
791,57.9,0.6000000000000014,0.4,14.1,13.8,120.0,31625,2015-11-05 22:33:30,658.4999999999986,4193.0
792,58.3,0.3999999999999986,0.4,14.1,13.9,120.0,31625,2015-11-05 22:34:30,658.8999999999986,4566.0
793,58.8,0.5,0.4,14.1,13.7,120.0,31625,2015-11-05 22:35:30,659.3999999999986,4585.0
794,56.7,-2.0999999999999943,-1.4,14.1,13.8,120.0,31625,2015-11-05 22:36:30,657.2999999999986,2318.0
795,57.3,0.5999999999999943,0.6,14.1,13.8,120.0,31625,2015-11-05 22:37:30,657.8999999999986,2329.0
796,57.9,0.6000000000000014,0.5,14.1,13.8,117.0,31625,2015-11-05 22:38:30,658.4999999999986,2328.0
797,58.5,0.6000000000000014,0.5,14.1,13.8,119.0,31625,2015-11-05 22:39:30,659.0999999999987,3212.0
798,59.0,0.5,0.5,14.1,13.8,119.0,31625,2015-11-05 22:40:30,659.5999999999987,3777.0
799,59.5,0.5,0.4,14.1,13.7,120.0,31625,2015-11-05 22:41:30,660.0999999999987,3878.0
800,60.0,0.5,0.4,14.1,13.6,120.0,31625,2015-11-05 22:42:30,660.5999999999987,4008.0
801,60.5,0.5,0.4,14.1,13.4,119.0,31625,2015-11-05 22:43:30,661.0999999999987,3821.0
802,61.0,0.5,0.4,14.1,13.4,120.0,31625,2015-11-05 22:44:30,661.5999999999987,4067.0
803,61.4,0.3999999999999986,0.4,14.1,13.4,120.0,31625,2015-11-05 22:45:30,661.9999999999986,3335.0
804,61.9,0.5,0.4,14.1,13.2,120.0,31625,2015-11-05 22:46:30,662.4999999999986,2887.0
805,62.4,0.5,0.4,14.1,13.2,118.0,31625,2015-11-05 22:47:30,662.9999999999986,1646.0
806,62.9,0.5,0.4,13.9,13.0,120.0,31625,2015-11-05 22:48:30,663.4999999999986,1729.0
807,63.4,0.5,0.4,14.1,12.9,120.0,31625,2015-11-05 22:49:30,663.9999999999986,906.0
808,63.9,0.5,0.4,14.1,13.0,120.0,31625,2015-11-05 22:50:30,664.4999999999986,1185.0
809,64.4,0.5000000000000071,0.4,14.1,13.0,120.0,31625,2015-11-05 22:51:30,664.9999999999986,1151.0
810,64.9,0.5,0.4,14.1,12.9,120.0,31625,2015-11-05 22:52:30,665.4999999999986,825.0
811,65.4,0.5,0.5,14.1,12.9,120.0,31625,2015-11-05 22:53:30,665.9999999999986,835.0
812,65.9,0.5,0.5,14.1,12.5,119.0,31625,2015-11-05 22:54:30,666.4999999999986,833.0
813,66.5,0.5999999999999943,0.5,14.1,12.0,120.0,31625,2015-11-05 22:55:30,667.0999999999987,482.0
814,67.1,0.5999999999999943,0.5,14.1,12.1,120.0,31625,2015-11-05 22:56:30,667.6999999999987,698.0
815,67.1,0.0,0.2,14.1,11.8,117.0,31625,2015-11-05 22:56:56,667.6999999999987,-346.0
816,0.0,0.0,0.0,24.7,16.2,120.0,31626,2015-11-06 01:07:06,667.6999999999987,1428.0
817,0.8,0.8,0.7,24.1,18.9,125.0,31626,2015-11-06 01:08:06,668.4999999999986,-1588.0
818,1.6,0.8,0.8,18.5,13.5,125.0,31626,2015-11-06 01:09:06,669.2999999999986,-1471.0
819,2.4,0.7999999999999998,0.7,18.5,13.5,126.0,31626,2015-11-06 01:10:06,670.0999999999985,-1653.0
820,3.1,0.7000000000000002,0.7,18.5,14.0,125.0,31626,2015-11-06 01:11:06,670.7999999999986,-1428.0
821,3.9,0.7999999999999998,0.7,18.5,14.0,123.0,31626,2015-11-06 01:12:06,671.5999999999985,-1064.0
822,4.5,0.6000000000000001,0.6,18.5,14.5,125.0,31626,2015-11-06 01:13:06,672.1999999999986,-852.0
823,5.2,0.7000000000000002,0.6,18.1,14.2,126.0,31626,2015-11-06 01:14:06,672.8999999999986,-976.0
824,5.9,0.7000000000000002,0.6,15.7,12.2,126.0,31626,2015-11-06 01:15:06,673.5999999999987,-434.0
825,6.5,0.5999999999999996,0.6,15.7,12.6,125.0,31626,2015-11-06 01:16:06,674.1999999999987,-532.0
826,7.1,0.5999999999999996,0.6,15.7,12.8,123.0,31626,2015-11-06 01:17:06,674.7999999999987,-184.0
827,7.8,0.7000000000000002,0.6,15.7,12.9,123.0,31626,2015-11-06 01:18:06,675.4999999999987,-562.0
828,8.4,0.6000000000000005,0.5,15.7,12.5,123.0,31626,2015-11-06 01:19:06,676.0999999999988,-508.0
829,9.0,0.5999999999999996,0.5,15.0,12.0,120.0,31626,2015-11-06 01:20:06,676.6999999999988,-400.0
830,9.6,0.5999999999999996,0.5,14.8,12.0,121.0,31626,2015-11-06 01:21:06,677.2999999999988,-995.0
831,10.2,0.5999999999999996,0.5,14.8,12.2,121.0,31626,2015-11-06 01:22:06,677.8999999999988,-828.0
832,10.7,0.5,0.5,14.8,12.3,121.0,31626,2015-11-06 01:23:06,678.3999999999988,-657.0
833,11.3,0.6000000000000014,0.5,14.8,12.3,121.0,31626,2015-11-06 01:24:06,678.9999999999989,-621.0
834,11.9,0.5999999999999996,0.5,14.8,12.3,120.0,31626,2015-11-06 01:25:06,679.5999999999989,160.0
835,12.5,0.5999999999999996,0.5,14.8,12.4,121.0,31626,2015-11-06 01:26:06,680.1999999999989,-395.0
836,13.1,0.5999999999999996,0.5,14.8,12.4,120.0,31626,2015-11-06 01:27:06,680.7999999999989,-220.0
837,13.7,0.5999999999999996,0.5,14.8,12.4,120.0,31626,2015-11-06 01:28:06,681.399999999999,167.0
838,14.3,0.6000000000000014,0.5,14.8,12.5,120.0,31626,2015-11-06 01:29:06,681.999999999999,-343.0
839,14.8,0.5,0.5,14.8,12.5,120.0,31626,2015-11-06 01:30:06,682.499999999999,382.0
840,15.4,0.5999999999999996,0.5,14.8,12.6,120.0,31626,2015-11-06 01:31:06,683.099999999999,-2.0
841,16.0,0.5999999999999996,0.5,14.8,12.7,120.0,31626,2015-11-06 01:32:06,683.699999999999,-101.0
842,16.6,0.6000000000000014,0.5,14.8,12.8,120.0,31626,2015-11-06 01:33:06,684.299999999999,508.0
843,17.2,0.5999999999999979,0.5,14.8,12.8,120.0,31626,2015-11-06 01:34:06,684.8999999999991,-209.0
844,17.8,0.6000000000000014,0.5,14.8,12.8,120.0,31626,2015-11-06 01:35:06,685.4999999999991,198.0
845,18.4,0.5999999999999979,0.5,14.8,12.5,120.0,31626,2015-11-06 01:36:06,686.0999999999991,116.0
846,19.0,0.6000000000000014,0.5,14.8,12.6,120.0,31626,2015-11-06 01:37:06,686.6999999999991,-153.0
847,19.6,0.6000000000000014,0.5,14.8,12.7,120.0,31626,2015-11-06 01:38:06,687.2999999999992,333.0
848,20.2,0.5999999999999979,0.5,14.8,12.7,120.0,31626,2015-11-06 01:39:06,687.8999999999992,388.0
849,20.7,0.5,0.5,14.8,12.8,120.0,31626,2015-11-06 01:40:06,688.3999999999992,-200.0
850,21.3,0.6000000000000014,0.5,14.8,12.7,120.0,31626,2015-11-06 01:41:06,688.9999999999992,207.0
851,21.9,0.5999999999999979,0.5,14.8,12.8,120.0,31626,2015-11-06 01:42:06,689.5999999999992,455.0
852,22.5,0.6000000000000014,0.5,14.8,12.8,120.0,31626,2015-11-06 01:43:06,690.1999999999992,-82.0
853,23.1,0.6000000000000014,0.5,14.8,12.8,120.0,31626,2015-11-06 01:44:06,690.7999999999993,469.0
854,23.7,0.5999999999999979,0.5,14.8,12.7,120.0,31626,2015-11-06 01:45:06,691.3999999999993,54.0
855,24.3,0.6000000000000014,0.5,14.8,12.7,120.0,31626,2015-11-06 01:46:06,691.9999999999993,64.0
856,24.8,0.5,0.5,14.8,12.7,120.0,31626,2015-11-06 01:47:06,692.4999999999993,152.0
857,25.4,0.5999999999999979,0.5,14.8,12.6,120.0,31626,2015-11-06 01:48:06,693.0999999999993,-113.0
858,26.0,0.6000000000000014,0.5,14.8,12.6,120.0,31626,2015-11-06 01:49:06,693.6999999999994,268.0
859,26.6,0.6000000000000014,0.5,14.8,12.6,120.0,31626,2015-11-06 01:50:06,694.2999999999994,-152.0
860,27.2,0.5999999999999979,0.5,14.8,12.5,120.0,31626,2015-11-06 01:51:06,694.8999999999994,-221.0
861,27.8,0.6000000000000014,0.5,14.8,12.1,120.0,31626,2015-11-06 01:52:06,695.4999999999994,8.0
862,28.4,0.5999999999999979,0.5,14.8,12.2,120.0,31626,2015-11-06 01:53:06,696.0999999999995,-239.0
863,28.9,0.5,0.5,14.8,12.3,120.0,31626,2015-11-06 01:54:06,696.5999999999995,-536.0
864,29.5,0.6000000000000014,0.5,14.8,12.3,120.0,31626,2015-11-06 01:55:06,697.1999999999995,-219.0
865,30.2,0.6999999999999993,0.5,14.8,12.4,120.0,31626,2015-11-06 01:56:06,697.8999999999995,-81.0
866,30.7,0.5,0.5,14.1,11.9,120.0,31626,2015-11-06 01:57:06,698.3999999999995,-43.0
867,31.3,0.6000000000000014,0.5,14.1,11.9,120.0,31626,2015-11-06 01:58:06,698.9999999999995,58.0
868,31.9,0.5999999999999979,0.5,14.1,11.9,120.0,31626,2015-11-06 01:59:06,699.5999999999996,-92.0
869,32.5,0.6000000000000014,0.5,14.1,11.9,120.0,31626,2015-11-06 02:00:06,700.1999999999996,-35.0
870,33.1,0.6000000000000014,0.5,14.1,11.6,120.0,31626,2015-11-06 02:01:06,700.7999999999996,371.0
871,33.6,0.5,0.5,14.1,11.7,120.0,31626,2015-11-06 02:02:06,701.2999999999996,165.0
872,34.2,0.6000000000000014,0.5,14.1,11.8,120.0,31626,2015-11-06 02:03:06,701.8999999999996,56.0
873,34.8,0.5999999999999943,0.5,14.1,11.9,120.0,31626,2015-11-06 02:04:06,702.4999999999997,604.0
874,35.4,0.6000000000000014,0.5,14.1,11.8,120.0,31626,2015-11-06 02:05:06,703.0999999999997,434.0
875,35.9,0.5,0.5,14.1,11.8,120.0,31626,2015-11-06 02:06:06,703.5999999999997,284.0
876,36.5,0.6000000000000014,0.5,14.1,12.0,120.0,31626,2015-11-06 02:07:06,704.1999999999997,658.0
877,37.1,0.6000000000000014,0.5,14.1,12.3,120.0,31626,2015-11-06 02:08:06,704.7999999999997,902.0
878,37.6,0.5,0.5,14.1,12.3,120.0,31626,2015-11-06 02:09:06,705.2999999999997,800.0
879,38.2,0.6000000000000014,0.5,14.1,12.4,120.0,31626,2015-11-06 02:10:06,705.8999999999997,945.0
880,38.8,0.5999999999999943,0.5,14.1,12.4,120.0,31626,2015-11-06 02:11:06,706.4999999999998,1410.0
881,39.3,0.5,0.5,14.1,12.4,120.0,31626,2015-11-06 02:12:06,706.9999999999998,1394.0
882,39.9,0.6000000000000014,0.5,14.1,12.3,120.0,31626,2015-11-06 02:13:06,707.5999999999998,1305.0
883,40.4,0.5,0.5,14.1,12.4,120.0,31626,2015-11-06 02:14:06,708.0999999999998,1422.0
884,41.0,0.6000000000000014,0.5,14.1,12.2,120.0,31626,2015-11-06 02:15:06,708.6999999999998,1115.0
885,41.6,0.6000000000000014,0.5,14.1,12.2,120.0,31626,2015-11-06 02:16:06,709.2999999999998,383.0
886,42.2,0.6000000000000014,0.5,14.1,12.1,120.0,31626,2015-11-06 02:17:06,709.8999999999999,197.0
887,42.7,0.5,0.5,14.1,12.0,120.0,31626,2015-11-06 02:18:06,710.3999999999999,-34.0
888,43.3,0.5999999999999943,0.5,14.1,12.1,120.0,31626,2015-11-06 02:19:06,710.9999999999999,-234.0
889,43.8,0.5,0.5,14.1,12.0,120.0,31626,2015-11-06 02:20:06,711.4999999999999,87.0
890,44.4,0.6000000000000014,0.5,14.1,12.0,120.0,31626,2015-11-06 02:21:06,712.0999999999999,43.0
891,44.9,0.5,0.5,14.0,12.1,120.0,31626,2015-11-06 02:22:06,712.5999999999999,-316.0
892,45.5,0.6000000000000014,0.5,14.1,11.4,120.0,31626,2015-11-06 02:23:06,713.1999999999999,-199.0
893,46.1,0.6000000000000014,0.5,14.0,11.4,120.0,31626,2015-11-06 02:24:06,713.8,169.0
894,46.6,0.5,0.5,14.0,11.5,120.0,31626,2015-11-06 02:25:06,714.3,347.0
895,47.2,0.6000000000000014,0.5,14.1,11.5,120.0,31626,2015-11-06 02:26:06,714.9,327.0
896,47.7,0.5,0.5,14.0,11.5,120.0,31626,2015-11-06 02:27:06,715.4,310.0
897,48.2,0.5,0.5,13.9,11.4,120.0,31626,2015-11-06 02:28:06,715.9,491.0
898,48.8,0.5999999999999943,0.5,13.8,11.1,120.0,31626,2015-11-06 02:29:06,716.5,667.0
899,49.3,0.5,0.5,13.8,11.2,120.0,31626,2015-11-06 02:30:06,717.0,567.0
900,49.8,0.5,0.5,13.8,11.2,120.0,31626,2015-11-06 02:31:06,717.5,1163.0
901,50.4,0.6000000000000014,0.5,13.8,11.1,120.0,31626,2015-11-06 02:32:06,718.1,1275.0
902,50.9,0.5,0.4,13.8,10.9,120.0,31626,2015-11-06 02:33:06,718.6,1271.0
903,51.4,0.5,0.5,13.7,11.3,120.0,31626,2015-11-06 02:34:06,719.1,1737.0
904,51.9,0.5,0.4,13.8,11.3,120.0,31626,2015-11-06 02:35:06,719.6,2048.0
905,52.4,0.5,0.4,13.8,11.2,120.0,31626,2015-11-06 02:36:06,720.1,2157.0
906,52.9,0.5,0.4,13.8,11.1,120.0,31626,2015-11-06 02:37:06,720.6,1890.0
907,53.4,0.5,0.4,13.8,11.2,120.0,31626,2015-11-06 02:38:06,721.1,2575.0
908,53.9,0.5,0.4,13.8,11.3,120.0,31626,2015-11-06 02:39:06,721.6,2628.0
909,54.4,0.5,0.5,13.8,11.3,120.0,31626,2015-11-06 02:40:06,722.1,2493.0
910,54.9,0.5,0.4,13.7,11.2,120.0,31626,2015-11-06 02:41:06,722.6,3144.0
911,55.4,0.5,0.4,13.8,11.2,120.0,31626,2015-11-06 02:42:06,723.1,2896.0
912,55.9,0.5,0.4,13.7,11.0,120.0,31626,2015-11-06 02:43:06,723.6,3151.0
913,56.5,0.6000000000000014,0.4,13.8,10.8,120.0,31626,2015-11-06 02:44:06,724.2,3473.0
914,57.0,0.5,0.5,13.8,10.8,120.0,31626,2015-11-06 02:45:06,724.7,3580.0
915,57.5,0.5,0.4,13.8,10.6,120.0,31626,2015-11-06 02:46:06,725.2,3625.0
916,58.0,0.5,0.4,13.8,10.6,120.0,31626,2015-11-06 02:47:06,725.7,3536.0
917,58.5,0.5,0.4,13.8,10.6,120.0,31626,2015-11-06 02:48:06,726.2,3438.0
918,59.0,0.5,0.4,13.8,10.3,120.0,31626,2015-11-06 02:49:06,726.7,3531.0
919,59.5,0.5,0.4,13.8,10.2,120.0,31626,2015-11-06 02:50:06,727.2,3137.0
920,60.0,0.5,0.4,13.8,10.3,115.0,31626,2015-11-06 02:51:06,727.7,2679.0
921,60.6,0.6000000000000014,0.5,13.8,10.4,120.0,31626,2015-11-06 02:52:06,728.3000000000001,2641.0
922,61.1,0.5,0.4,13.8,10.5,120.0,31626,2015-11-06 02:53:06,728.8000000000001,2362.0
923,61.6,0.5,0.5,13.8,10.4,120.0,31626,2015-11-06 02:54:06,729.3000000000001,2595.0
924,62.1,0.5,0.4,13.8,10.5,120.0,31626,2015-11-06 02:55:06,729.8000000000001,3024.0
925,62.6,0.5,0.5,13.8,10.6,120.0,31626,2015-11-06 02:56:06,730.3000000000001,3059.0
926,63.2,0.6000000000000014,0.4,13.8,10.4,120.0,31626,2015-11-06 02:57:06,730.9000000000001,3377.0
927,63.7,0.5,0.4,13.8,10.4,120.0,31626,2015-11-06 02:58:06,731.4000000000001,3497.0
928,64.2,0.5,0.4,13.7,10.3,120.0,31626,2015-11-06 02:59:06,731.9000000000001,3504.0
929,64.7,0.5,0.4,13.8,10.5,120.0,31626,2015-11-06 03:00:06,732.4000000000001,3202.0
930,65.2,0.5,0.5,13.8,10.4,120.0,31626,2015-11-06 03:01:06,732.9000000000001,2579.0
931,65.8,0.5999999999999943,0.5,13.8,10.5,120.0,31626,2015-11-06 03:02:06,733.5000000000001,1856.0
932,66.3,0.5,0.5,13.8,10.5,120.0,31626,2015-11-06 03:03:06,734.0000000000001,1203.0
933,66.9,0.6000000000000085,0.5,13.8,10.5,120.0,31626,2015-11-06 03:04:06,734.6000000000001,737.0
934,67.4,0.5,0.5,13.8,10.5,120.0,31626,2015-11-06 03:05:06,735.1000000000001,917.0
935,68.0,0.5999999999999943,0.5,13.7,10.5,120.0,31626,2015-11-06 03:06:06,735.7000000000002,1268.0
